Data;Evaporacao;Insolocao totalh;Precipitação Taotalmm;Temperatura MaximaC;Temperatura MediaC;Temperatura minimaC;Umidade do relativa do ar;Velocidade media vento;NivelJusEclusa;NivelStaIzabel;NivelStaVitoria;NivelMonEclusa
5/9/1996;5,4;7,3;0,2;16,2;10,66;6,6;55,75;4,666667;0,55;1,04;0,92;0,76
6/9/1996;6,8;10,7;0;15;8,44;2,2;64,25;1,033333;0,72;0,78;0,93;0,82
7/9/1996;3,8;9,2;0;19;13,32;3,8;81,5;5,366667;0,70;0,58;0,92;0,63
8/9/1996;4;0;13,4;16,4;11,88;9,6;92,5;4,9;0,67;1,08;0,81;0,82
9/9/1996;1,4;9,6;4,2;14;9,32;7,8;61,5;4,333333;0,67;0,94;0,86;0,77
10/9/1996;3,4;10,7;0;18;10,04;2;51,25;2,3;0,55;0,74;1,01;0,74
11/9/1996;4,7;10,6;0;18;12,12;3,2;71;5,666667;0,63;0,62;1,09;0,68
12/9/1996;5,3;10,6;0;20,2;15,04;8,2;76,5;5,5;0,65;0,54;1,13;0,59
13/9/1996;2,1;7,4;0;22;17,78;14,6;90;5;0,53;0,68;1,05;0,69
14/9/1996;2,5;9,9;0;25;19,28;16,4;84,5;5;0,63;0,64;1,03;0,67
15/9/1996;3,8;0;0,2;20;17,28;16,6;97;1,366667;0,56;0,80;0,99;0,85
16/9/1996;0,6;1;14,8;17;12,68;10,8;85,25;3,4;0,69;0,93;0,83;0,9
17/9/1996;2;10,6;0;17,8;13,2;7,4;60,5;5,666667;0,64;0,78;0,94;0,77
18/9/1996;9;10,7;0;19;16,16;12,8;68,5;11,666667;0,78;0,28;1,40;0,27
19/9/1996;5;4,6;0,3;24;17,32;13,4;75;3,166667;0,63;0,31;1,24;0,34
20/9/1996;4,2;0;3,6;17;15,92;14,4;94,5;2,233333;0,53;0,72;1,02;0,67
21/9/1996;0,8;0;2,8;23;18,8;16;93,75;3,2;0,50;0,73;1,04;0,68
22/9/1996;1,2;0;2,4;19,8;16,76;15,2;96,25;1,933333;0,57;0,97;1,03;0,74
23/9/1996;1,4;4,7;2,2;19,2;15,56;14,2;75,25;4,2;0,61;1,07;1,20;0,77
24/9/1996;2,4;5,5;0;18,8;14,92;10,4;69,5;5,666667;0,63;1,16;1,21;0,84
25/9/1996;7;0,1;0;17,6;15;13,8;81,75;7,033333;0,77;1,02;1,43;0,9
26/9/1996;5;0;6,8;15;14,12;13,4;98,5;8,666667;0,71;1,05;1,56;0,9
27/9/1996;2;0;3,4;16,4;15,44;14;93,25;8;0,74;1,08;1,63;0,92
28/9/1996;1,6;0,1;1,4;20;17,12;15,2;96;2,366667;0,64;1,25;1,65;0,84
29/9/1996;0,6;2;0;20,8;17,2;15,4;91,25;3,8;0,57;1,42;1,55;0,73
30/9/1996;0,6;1,6;0;21;17,72;15,6;84,75;4,233333;0,59;1,38;1,62;0,72
1/10/1996;4,6;0;0;20,4;18,32;16,8;87;8;0,77;1,09;1,79;0,86
2/10/1996;3;0;3,4;19,6;18,64;18;95,25;3,2;0,76;1,30;1,76;1,01
3/10/1996;0,6;4,7;12,2;26;20,68;17;88,75;0,5;0,68;1,44;1,68;0,86
4/10/1996;1,4;7,4;0;23,8;20,28;18;93;4,8;0,68;1,37;1,75;0,85
5/10/1996;1,6;2,6;0;29;20,72;18,2;69,75;5,366667;0,63;1,36;1,82;0,82
6/10/1996;4;11,7;0;23;16,36;11;54,5;2,466667;0,68;1,53;1,62;0,84
7/10/1996;5,2;11,7;0;25;17,52;10;62;0;0,59;1,42;1,67;0,78
8/10/1996;5,3;10,8;0;23,2;18,48;12;66;8,833333;0,66;1,08;1,88;0,82
9/10/1996;8,5;4,9;0;23,6;19,96;17;79,25;6,666667;0,82;1,11;1,97;1,03
10/10/1996;4,8;0;0;20,4;18,68;17,6;95,75;5;0,88;1,05;1,94;0,99
11/10/1996;0,8;6;20,8;25,2;19,36;17;82,75;3,333333;0,44;1,56;1,58;0,66
12/10/1996;2,8;9,1;0;27;20,48;15,2;87;3,066667;0,52;1,36;1,72;0,65
13/10/1996;2,2;0;3,2;20,2;17,78;16,5;96,75;2,333333;0,60;1,43;1,62;0,78
14/10/1996;1;3,8;32,8;20,4;16;14,2;83,5;2,833333;0,65;1,56;1,54;0,83
15/10/1996;2,6;11,7;0;23;17,36;11;71,75;3,366667;0,69;1,33;1,72;0,81
16/10/1996;5;11,4;0;27;20,32;14,4;77,25;5,633333;0,67;1,15;1,88;0,81
17/10/1996;4,6;10,8;0;28,4;22;17;70;3,866667;0,73;1,34;1,61;0,9
18/10/1996;5,6;0;0;23;19,64;18;86,75;2,3;0,73;1,40;1,58;0,89
19/10/1996;1,4;7,7;5,6;25,4;19,56;16;78,25;2,7;0,70;1,41;1,53;0,83
20/10/1996;4;4,8;0,8;19;14,88;13;68,5;4,233333;0,92;1,57;1,31;1,02
21/10/1996;4,2;8,4;0;18,6;14,8;8,8;60,25;6;0,83;1,38;1,49;0,94
22/10/1996;6,8;0;16;15,6;13,48;12,2;89,75;4,433333;0,85;1,31;1,62;0,94
23/10/1996;1,5;6;10;19,2;16,8;12,8;75,5;7,166667;0,65;1,23;1,56;0,78
24/10/1996;4,5;0;3;18,6;17,12;15,8;91,5;6,666667;0,82;1,07;1,69;0,88
25/10/1996;2,1;7,9;15;22,1;18,34;16,8;84,5;6,466667;0,82;1,46;1,42;0,94
26/10/1996;2,7;8,1;0;24,4;18,68;15;76,75;1,8;0,67;1,33;1,57;0,81
27/10/1996;2,8;11,1;0;26,4;19,58;13,6;74,25;2,033333;0,77;1,40;1,49;0,89
28/10/1996;4,6;6,8;0;23;18,84;14,4;86,75;2,766667;0,85;1,31;1,55;0,93
29/10/1996;2,6;10,5;2;24;19,64;15,6;78,5;5,033333;0,82;1,27;1,58;0,88
30/10/1996;4,2;10;0;29,6;22,72;18,2;82,5;3;0,77;1,23;1,55;0,83
31/10/1996;3,6;2,5;0;22;19,16;17,4;76;3,066667;0,87;1,34;1,46;0,94
1/11/1996;4,2;0;0;19,4;18,76;18;91,25;4,3;0,87;1,14;1,66;0,93
2/11/1996;1;4,8;8,6;26,8;21,8;19;82,5;2,833333;0,68;1,31;1,45;0,84
3/11/1996;3;8,2;0;22;17,08;14,8;78,75;3;0,78;1,37;1,42;0,87
4/11/1996;4;12,1;0;24,6;19,08;12;70,25;3,8;0,81;1,28;1,47;0,88
5/11/1996;4,8;12,5;0;25;21,04;16,8;73,5;8;0,85;0,94;1,72;0,87
6/11/1996;6;9,8;0;32,4;24,62;19,6;73,25;5,133333;0,82;1,03;1,63;0,84
7/11/1996;6;2,2;0;24;20,24;18;87;4;0,71;1,38;1,24;0,84
8/11/1996;1,8;0,2;2,6;23,3;20,46;18,2;95,75;2;0,76;1,24;1,42;0,85
9/11/1996;0,7;0;0;23,6;21,58;19,6;91,5;3,1;0,68;1,23;1,53;0,8
10/11/1996;1,5;8,9;0,8;22,6;16,64;14,6;78,5;6,3;0,73;1,68;1,12;0,9
11/11/1996;4,6;12,2;0;23;17,96;11;69;3,866667;0,71;1,12;1,54;0,77
12/11/1996;5,2;6,8;0;25,2;20,36;13,4;78,25;2,4;0,64;1,12;1,53;0,72
13/11/1996;4,5;8,5;0;29;22,12;20;82;2,066667;0,79;1,28;1,42;0,87
14/11/1996;2,9;10;0;29,2;21,6;16,4;85,25;2,7;0,69;1,20;1,47;0,79
15/11/1996;4,4;0;0;25,4;22,88;19,8;86,75;6,333333;0,81;1,10;1,54;0,87
16/11/1996;3,6;5,6;0,2;29,8;24,32;22,6;84,75;2,233333;0,76;1,26;1,45;0,85
17/11/1996;2,6;10,9;6,8;26;20;18;79,75;5;0,74;1,38;1,30;0,86
18/11/1996;4;11,1;0;25;20,24;15,2;74,75;3,733333;0,68;1,22;1,45;0,78
19/11/1996;5,5;11,3;0;25,6;20,8;16,6;76,25;6,7;0,78;1,03;1,53;0,83
20/11/1996;8,3;12,2;0;24,8;21,64;18,8;68,25;7,833333;0,78;1,05;1,47;0,84
21/11/1996;9;11,6;0;25,6;21,96;20,2;69,5;8,166667;0,72;0,93;1,51;0,76
22/11/1996;10,3;12,6;0;25,4;21,72;18,8;69,75;6,4;0,62;0,90;1,58;0,69
23/11/1996;7,1;1,7;0;23,4;18,56;16,2;81,25;6,033333;0,51;1,00;1,09;0,72
24/11/1996;3,6;10;0,8;22,4;16,12;12,6;68,25;6,633333;0,77;1,49;0,95;0,88
25/11/1996;8;11,8;0;23;17,46;12;63,75;3,133333;0,56;1,20;1,19;0,66
26/11/1996;5,5;9,6;0;25,4;20,24;11,6;71,25;7,333333;0,53;0,96;1,34;0,7
27/11/1996;9,5;12,5;0;27,4;22,6;19,4;66,75;9;0,66;0,60;1,62;0,6
28/11/1996;10;12,7;0;28,8;23,6;19,8;69,5;6,9;0,73;0,76;1,52;0,72
29/11/1996;9;11,8;0;33;26,12;18,2;60;7;0,54;0,82;1,51;0,72
30/11/1996;8;4,4;4,4;27,4;21,62;19,4;80,25;2,833333;0,51;1,18;1,05;0,73
1/12/1996;8;10,4;0;26,2;21,4;15,4;81,5;6,333333;0,60;0,92;1,35;0,72
2/12/1996;5,1;7,8;0;31,8;25,28;20,4;77,75;5,366667;0,35;0,89;1,30;0,6
3/12/1996;5,5;10,2;0,5;30,8;24,36;20,6;79,25;2,033333;0,47;0,93;0,94;0,68
4/12/1996;4,2;7,6;0;31,6;26,26;22;73,5;2,566667;0,49;0,94;1,03;0,66
5/12/1996;4,5;2,2;0,4;28,2;23,84;22;82;4,7;0,50;1,09;0,94;0,73
6/12/1996;3,4;0;0,2;23,4;22,38;21,5;91;6,666667;0,54;0,75;0,93;0,66
7/12/1996;1,8;12,9;10,8;27,4;21,7;19,9;56,25;6,633333;0,29;1,08;1,00;0,52
8/12/1996;8,8;13,4;0;29;20,96;14,8;64;4;0,42;1,00;1,03;0,57
9/12/1996;6;4,8;0;25,2;21,08;16;76;4,366667;0,48;0,89;1,16;0,67
10/12/1996;4,5;0;0,8;23;21,88;20,2;82,5;4,333333;0,49;0,80;1,20;0,67
11/12/1996;3,7;0;1,5;23,6;21,64;20,6;90,75;6,133333;0,53;0,66;1,33;0,67
12/12/1996;1,8;1,3;5,4;24,2;20,78;17,5;81,25;5,833333;0,53;0,84;1,17;0,73
13/12/1996;2,8;2,8;32,4;23,6;19,96;17,4;84,75;3,333333;0,59;0,87;1,12;0,73
14/12/1996;2,4;11,4;0;26;20,44;15,4;78;1,666667;0,48;0,90;1,13;0,62
15/12/1996;6,8;12,7;0;27,6;23,04;17;72,5;4,2;0,58;0,73;1,22;0,67
16/12/1996;5,5;8,3;0;30,6;22,72;19,6;86;3,133333;0,42;0,83;1,12;0,59
17/12/1996;3,5;8,4;33,2;26,8;21,4;18,4;80,25;4,333333;0,61;0,97;1,02;0,72
18/12/1996;4;13;3,4;26,6;21,4;14,4;65,25;6,5;0,53;0,61;1,35;0,62
19/12/1996;8,4;1,9;0;29;22,4;19;76,75;4,633333;0,32;0,72;1,18;0,51
20/12/1996;1,8;10,3;22,8;26,6;22,44;19,2;78,5;2,133333;0,51;0,85;1,10;0,72
21/12/1996;4,4;9,4;0;29;23,48;16,6;77;5,333333;0,41;0,63;1,26;0,58
22/12/1996;5,2;7,2;4;28;22,8;19,4;82,75;1,166667;0,47;0,84;1,03;0,74
23/12/1996;4,7;6,2;0;27,4;22,8;18,8;78,25;2,866667;0,44;0,79;1,11;0,65
24/12/1996;2,9;6,7;0;27,5;23,18;18,4;82,75;4,333333;0,53;0,77;1,02;0,66
25/12/1996;3;7,2;0;28,2;24,9;21,5;79,5;4,466667;0,48;0,67;1,12;0,63
26/12/1996;4,5;4,8;0;28,2;23,92;21,6;87,25;2,9;0,46;0,81;0,87;0,63
27/12/1996;3,5;12,9;0;25,6;21,04;18;67,75;4,333333;0,57;0,76;0,98;0,69
28/12/1996;6,4;12,8;0;25,6;21,8;15,6;72,5;5,7;0,58;0,65;1,07;0,64
29/12/1996;6;11,4;0;33,6;25,12;18,6;78,25;2,3;0,49;0,62;1,07;0,63
30/12/1996;4,4;11,1;1;28,6;22,82;20;74,25;3;0,59;0,86;0,85;0,77
31/12/1996;5;10,9;0;31,6;23,68;16;67;1,933333;0,42;0,75;1,00;0,64
1/1/1997;6;3,9;0;26;22,76;21;71;5,7;0,66;0,79;0,90;0,75
2/1/1997;6;12,6;0;25,6;22,28;20,6;63,25;3,066667;0,44;0,69;0,96;0,64
3/1/1997;4,8;12,3;0;29,6;24,64;17;73,25;7,5;0,47;0,53;1,12;0,55
4/1/1997;6;7,7;0;32,4;25,12;21,2;80,25;2,966667;0,43;0,59;0,98;0,64
5/1/1997;4,5;10,4;0;30,4;25,32;20,6;73;4,133333;0,49;0,65;0,91;0,61
6/1/1997;5,3;12,3;0;31,8;26,12;20;69;6,033333;0,35;0,54;0,98;0,58
7/1/1997;8,5;11,6;0;32,4;27,36;22,4;72,5;6,666667;0,54;0,19;1,23;0,24
8/1/1997;5,8;2,1;0;31,2;26,08;24,4;77,75;1,5;0,37;0,67;0,83;0,56
9/1/1997;3,2;8,4;0,3;29;24,28;22;69,5;3,4;0,51;0,67;0,77;0,7
10/1/1997;8,5;12,9;0;27,2;23,04;18,4;59,25;6,333333;0,60;0,32;0,93;0,4
11/1/1997;7,1;9,6;0;28,2;23,6;17,6;73,25;5,633333;0,35;0,32;0,94;0,33
12/1/1997;6,2;7,1;0;30,2;25,24;20,4;76;3,433333;0,35;0,39;0,89;0,47
13/1/1997;5;2,7;3,2;30,4;26,44;23,2;77;1,5;0,32;0,50;0,85;0,5
14/1/1997;2,8;1,7;0;30;25,92;23;82,25;1,6;0,39;0,52;0,79;0,55
15/1/1997;3;8,7;1,4;30;25,84;23;80;4,033333;0,37;0,49;0,78;0,54
16/1/1997;6,4;12,1;0,5;29,4;26,14;23,8;73,25;6,333333;0,36;0,35;0,87;0,35
17/1/1997;8;12,8;0;30,7;26,42;23,2;65;8;0,38;0,09;0,99;0,17
18/1/1997;9,6;7,9;0;34;25,32;21,6;76,75;6,133333;0,55;0,08;1,14;-0,13
19/1/1997;5,2;5,7;59,7;31,8;25,56;21,6;77,75;1,9;0,25;0,56;0,66;0,5
20/1/1997;4,2;12,9;0;29,4;22,88;19;65;2,733333;0,56;0,63;0,52;0,72
21/1/1997;6,6;12,8;0;28;22,48;16;62;2,433333;0,45;0,49;0,80;0,6
22/1/1997;7;12,2;0;27,4;22,88;17;68,75;4,333333;0,46;0,40;0,82;0,44
23/1/1997;10,6;11,3;0;28;23,2;17,4;68,5;6,166667;0,60;0,35;0,78;0,45
24/1/1997;8,4;0,8;0;26;23,68;21,8;95,75;7,333333;0,33;0,34;0,85;0,46
25/1/1997;3,6;9,8;1,6;28;25,04;23;83,25;8,666667;0,46;0,16;0,84;0,21
26/1/1997;6;11,8;1,4;30,4;26,08;23,8;81,75;8,666667;0,44;0,00;1,00;0,04
27/1/1997;6;8,9;0,2;29,2;24,84;22,4;83,5;8,833333;0,36;0,00;0,96;-0,03
28/1/1997;6,4;5,2;0,2;30;26;22,6;84,25;5,833333;0,50;0,00;0,90;0,1
29/1/1997;5,8;7,1;0;35,4;27,68;24;83;2,466667;0,29;0,21;0,83;0,33
30/1/1997;2,6;11,1;9,4;28,8;24,08;22,6;85,75;1,9;0,37;0,60;0,53;0,59
31/1/1997;2,4;10,9;0;28;23,04;20,2;86;3,266667;0,38;0,42;0,63;0,5
1/2/1997;3;10,9;0;28;22,92;16;80,25;6,3;0,35;0,31;0,61;0,42
2/2/1997;6;10,9;2;29,2;22,8;20,2;76,5;5,633333;0,26;0,45;0,45;0,45
3/2/1997;6,8;12,5;0;27;22,6;16;66,5;6,233333;0,53;0,37;0,62;0,45
4/2/1997;8,2;2,6;0;33,2;25,8;21;85,25;3,266667;0,39;0,00;0,82;0,04
5/2/1997;2,4;0;22,8;24,4;21,48;20,2;98,5;3,8;0,44;0,73;0,19;0,71
6/2/1997;0,5;0;25,4;20,4;19,28;18;98;3,966667;0,74;0,60;0,46;0,8
7/2/1997;1;0;48,6;23;21,36;19,6;93,5;4,633333;0,55;0,41;0,56;0,51
8/2/1997;3,6;7,9;2,8;28,2;24,68;22;87;6;0,35;0,32;0,73;0,44
9/2/1997;4,2;5,4;0;33,2;25,8;23;92;4,266667;0,33;0,46;0,78;0,59
10/2/1997;2,2;4;27,4;31,2;23,68;20;89,25;1,833333;0,41;0,62;0,67;0,61
11/2/1997;2,2;8,3;7,4;25;20,22;16,5;75;4,966667;0,63;0,76;0,31;0,79
12/2/1997;5,8;10,1;0;25,2;21,6;16,4;68;6,666667;0,64;0,50;0,74;0,64
13/2/1997;8;0,6;0;23,8;21,52;20;92;4,75;0,54;0,62;0,75;0,68
14/2/1997;0,6;7,4;120,6;28;22,72;18;85,5;2,6;0,25;0,59;0,65;0,48
15/2/1997;2,6;9,6;0;27,8;23,76;20;87;3,1;0,43;0,58;0,71;0,61
16/2/1997;3,8;7,4;0;28;24,52;20;93;4,666667;0,57;0,54;0,85;0,73
17/2/1997;3;3,2;7,6;25;22,92;21,2;92,25;4,3;0,42;0,59;0,73;0,62
18/2/1997;1,4;6,4;25,8;28;24,48;21,2;89;2,133333;0,56;0,58;0,80;0,68
19/2/1997;2,6;3,7;0;28;24,12;21,6;70,25;3,466667;0,57;0,70;0,84;0,78
20/2/1997;4,2;9,3;0,2;29,6;20,28;15,8;77;4,466667;0,73;1,02;0,42;0,88
21/2/1997;5,4;11,6;0;24;20,2;15,4;68,25;4,633333;0,67;0,67;0,85;0,78
22/2/1997;4,6;11,6;0;23,2;20,4;16,2;88,5;1,733333;0,43;0,60;0,94;0,62
23/2/1997;1,2;2,7;2,2;27,4;21,44;18,2;84,5;3,233333;0,62;0,69;0,71;0,76
24/2/1997;2,4;0,1;0;25;22,2;19,2;94,5;4,366667;0,79;0,50;0,89;0,59
25/2/1997;2,2;2;0;28;24,54;22,5;89;1,733333;0,53;0,57;0,85;0,68
26/2/1997;2,1;7,8;0;30,8;25,8;23,4;80;2,333333;0,54;0,66;0,78;0,71
27/2/1997;2,9;0,6;0;27;22,8;21;85;3,966667;0,76;0,77;0,67;0,88
28/2/1997;2,6;5,4;3;26,4;22,32;17,4;86;4;0,50;0,72;0,68;0,73
1/3/1997;5;4,9;0;25;22,04;20;72,5;3,6;0,47;0,66;0,73;0,43
2/3/1997;4,2;10;0;25,8;20,8;16,8;81;2,3;0,56;0,65;0,67;0,73
3/3/1997;4,4;8,2;0;26;20,48;16,2;80,25;2,766667;0,67;0,73;0,67;0,7
4/3/1997;5,1;8,4;0;25,8;21,44;16,8;82;3,166667;0,50;0,65;0,69;0,58
5/3/1997;2,3;4,6;49,6;24,2;19,84;17,2;89,75;2,066667;0,44;0,64;0,68;0,55
6/3/1997;1,5;8,2;7;26,2;20,68;17,4;86,25;1,6;0,40;0,66;0,80;0,51
7/3/1997;3,5;10,5;0;30,2;23,96;18,4;57,5;2,5;0,46;0,68;0,77;0,54
8/3/1997;6;11,3;0;31,6;24,6;18;70;1,333333;0,44;0,67;0,76;0,56
9/3/1997;5;8,9;0;29;23,72;19,2;86,25;3,333333;0,43;0,56;0,79;0,59
10/3/1997;5,4;8,3;0;31,2;26,56;24,2;82,25;4,033333;0,37;0,48;0,92;0,49
11/3/1997;3,6;1,9;1,2;31;25,16;22,6;88,25;2,466667;0,35;0,61;0,89;0,51
12/3/1997;2,8;10,4;1,8;30;24,44;21,4;79,5;4,233333;0,38;0,73;0,78;0,54
13/3/1997;3,8;10,6;0;25;19,96;18;83,75;2,466667;0,36;0,80;0,63;0,58
14/3/1997;3,4;10;0;25,2;19,12;15,2;84;2,633333;0,43;0,72;0,72;0,4
15/3/1997;3,8;10,9;0;24,4;17,6;13;83,5;2,833333;0,49;0,71;0,69;0,27
16/3/1997;3,2;10,5;0;23,4;17,24;12,2;75;1,8;0,46;0,71;0,65;0,3
17/3/1997;2,8;8,6;0;25,4;19,28;11,6;79,25;2,6;0,46;0,60;0,71;0,12
18/3/1997;6,1;8,2;0;25,2;21,32;17;73,5;4,333333;0,40;0,54;0,76;0
19/3/1997;5;9,9;0;26;22,92;20;78;5;0,29;0,36;0,90;0,35
20/3/1997;4,7;9,5;0;26,8;23;19,6;83,5;3,166667;0,44;0,44;0,89;0,69
21/3/1997;4,2;9,6;0,2;28,2;24,16;21,4;81;3,633333;0,45;0,43;0,89;0,4
22/3/1997;4;8,1;0;30,4;24,76;21,4;79,25;3,8;0,23;0,38;0,94;0,54
23/3/1997;4,5;8,6;2,5;26;21,24;19,2;72,5;2,933333;0,58;0,80;0,66;0,79
24/3/1997;5,5;11,2;0;22;15,88;12,4;67,5;3,466667;0,57;0,80;0,56;0,7
25/3/1997;4;10,8;0;23,8;15,96;7,8;72,75;2,3;0,49;0,59;0,72;0,7
26/3/1997;4;10,9;0;28;19,08;10,4;70;1,366667;0,51;0,56;0,75;0,7
27/3/1997;4;10,5;0;28,8;20,12;13;75,25;1,433333;0,47;0,58;0,72;0,65
28/3/1997;5;9,8;0;26,2;18,96;14;80,25;1,433333;0,53;0,53;0,77;0,74
29/3/1997;4,2;10,5;0;26;18,24;12,2;84,5;1,966667;0,48;0,50;0,80;0,66
30/3/1997;4;10,7;0;28,2;21,04;15,6;82;1,433333;0,51;0,48;0,81;0,6
31/3/1997;3,6;7,1;0;27;19,56;14;86,25;1,166667;0,40;0,58;0,70;0,55
1/4/1997;3,7;8,1;0;26,6;19,92;13,8;88,5;0,633333;0,61;0,54;0,74;0,62
2/4/1997;2,1;9,6;0;30,2;23,16;18;82,75;0,7;0,48;0,56;0,75;0,62
3/4/1997;4,2;10,2;0;28,7;20,9;17;61,75;3,966667;0,45;0,66;0,67;0,65
4/4/1997;7;10,2;9,4;18,8;14,12;11;60,25;8,333333;0,58;1,11;0,49;0,75
5/4/1997;6,8;10,7;0;21;15,44;11;55;5,8;0,76;0,86;0,47;0,88
6/4/1997;5,5;10,1;0;23,2;14,96;7,4;70,5;1,766667;0,59;0,51;0,67;0,6
7/4/1997;3,9;10,6;0;23;15,84;8,8;80,5;3,166667;0,57;0,51;0,70;0,59
8/4/1997;5;10,4;0;25;17,96;10;81;4,166667;0,55;0,40;0,71;0,44
9/4/1997;4,9;10,1;0;27,2;19,48;13,8;75,5;3,433333;0,48;0,36;0,80;0,4
10/4/1997;4,7;0,6;0;26,4;19,36;13,4;84,75;0,466667;0,41;0,43;0,72;0,52
11/4/1997;1,4;1;2,8;22,4;18,56;16,4;93;2,3;0,44;0,58;0,61;0,62
12/4/1997;0,5;8;2;24,4;19,24;16,4;86,5;1,1;0,45;0,53;0,68;0,58
13/4/1997;2,5;10,3;0;28,4;19,96;13;70,75;1,366667;0,33;0,47;0,73;0,54
14/4/1997;3,2;9,6;0;30;20,92;14;72,5;0,7;0,46;0,49;0,69;0,58
15/4/1997;4,8;8,6;0;27,2;21,56;15,2;86;4,5;0,51;0,31;0,78;0,38
16/4/1997;4,2;4,2;0;28,2;23,2;21;87;2,966667;0,54;0,33;0,84;0,43
17/4/1997;2,2;0,1;8;24,2;21,8;20,6;96;0,8;0,46;0,54;0,67;0,64
18/4/1997;0,6;5,1;4;26,2;21,92;19,2;91,75;1,3;0,44;0,55;0,69;0,63
19/4/1997;2,4;2,8;0;26,6;20,92;18,4;87,75;4,466667;0,53;0,44;0,79;0,44
20/4/1997;1,8;8,9;9,4;23,4;18,18;16,4;86,25;5,833333;0,59;0,91;0,41;0,8
21/4/1997;3,8;1,8;0,6;22,5;18,82;14;75;3,6;0,75;0,41;0,74;0,47
22/4/1997;4,6;9,7;0;24;18,88;12,8;78;3,5;0,42;0,45;0,70;0,53
23/4/1997;4;8,4;0;25,6;19,42;14,5;90,75;2,433333;0,42;0,34;0,82;0,39
24/4/1997;3,2;5,9;0;30,6;22,3;19;78,5;3,333333;0,41;0,22;0,89;0,3
25/4/1997;4,6;4,8;6;20,6;16,16;14,4;75,75;9,666667;0,28;0,85;0,49;0,47
26/4/1997;4;10,6;0;20,8;14,08;10,2;57,75;6,9;0,65;0,90;0,32;0,79
27/4/1997;5;2,8;0;21,2;15,36;9;72,5;2,866667;0,40;0,50;0,70;0,54
28/4/1997;3,2;8,9;0,2;21;15,36;13;79;5,333333;0,45;0,57;0,64;0,63
29/4/1997;3,6;10,5;0;21,2;14,84;11,2;79,5;3,333333;0,38;0,62;0,62;0,57
30/4/1997;2;5,9;0;24;15,12;9;80;0,466667;0,40;0,44;0,71;0,51
1/5/1997;2,6;10,5;0;28,2;18,72;10;63,5;3,333333;;0,38;0,76;
2/5/1997;7,4;3,2;0;20,6;16,32;14;68,75;4;;0,63;0,60;
3/5/1997;3,8;7,6;0;20,2;13,88;11,4;81,5;2,233333;;0,62;0,56;
4/5/1997;4,2;9,7;0;20,4;13,68;7,8;79;3,866667;;0,49;0,61;
5/5/1997;3,1;9,4;0;22,8;14,96;8;90,5;1,866667;;0,50;0,63;
6/5/1997;2;6,2;0;25,2;16,84;13;86,5;1,6;;0,41;0,68;
7/5/1997;2;9,8;0;27,4;16,96;10;88,75;0,9;;0,44;0,67;
8/5/1997;2,5;10,5;0;28,2;17,4;10,4;80;0,633333;;0,49;0,66;
9/5/1997;3,6;10,2;0;26;17,68;10,2;80,75;1,6;;0,57;0,62;
10/5/1997;3,1;8,8;0;23;15,52;10,8;88,75;2,466667;;0,42;0,67;
11/5/1997;3,4;9,4;0;23,4;15,84;10,4;90,5;1,433333;;0,44;0,67;
12/5/1997;1,6;7,8;0;24,8;16,12;10,6;84;1,366667;;0,50;0,65;
13/5/1997;2,6;7,6;0;22,8;17,92;13;87;3,333333;;0,48;0,64;
14/5/1997;4,4;5,4;0,2;23;19,28;17,6;73,25;7,166667;;0,30;0,70;
15/5/1997;5,5;8,1;0;24,6;18,04;14,6;83,25;3,033333;;0,21;0,82;
16/5/1997;4,9;8,8;0;25;18,56;13,8;85,25;4,9;;0,25;0,76;
17/5/1997;4;10,2;0;26,2;20,24;16,6;81,25;5,566667;;0,09;0,87;
18/5/1997;5;5,5;0;26,2;20,88;17,6;82,75;4;;0,01;0,93;
19/5/1997;4;0;62,8;20,2;18,76;18,2;90,5;1,933333;;0,30;0,91;
20/5/1997;1;1;29,8;20,4;17,24;15,4;93;1,833333;;0,57;0,66;
21/5/1997;0,7;0,9;0;22;19,2;15,4;85,75;3,466667;;0,33;0,74;
22/5/1997;2,7;4,8;0,2;19,4;12,48;9,6;65,75;8,666667;;1,06;0,46;
23/5/1997;4;9,9;1,2;13,2;8;6;72;4,333333;;0,87;0,46;
24/5/1997;2,8;2,7;0;13,6;7,6;4;79,5;2,133333;;0,64;0,62;
25/5/1997;1,8;9,1;0;15;8,32;3;67,75;3,133333;;0,74;0,56;
26/5/1997;4,5;6,7;0;15;8,4;4;81,5;1,6;;0,67;0,63;
27/5/1997;1,5;1,9;0;14,4;9,64;2,6;84;1;;0,56;0,75;
28/5/1997;2,5;4,6;0;19;12,64;10,4;87,25;3,4;;0,74;0,63;
29/5/1997;2,2;3,4;0;18,8;12,88;10;85;2,533333;;0,60;0,69;
30/5/1997;1,6;8,6;0;19;12,24;7;86;2,666667;;0,49;0,76;
31/5/1997;3,2;5,2;0;19,8;13,8;9,8;85,5;1,666667;;0,48;0,79;
1/6/1997;3;5;0;19,8;12,24;6,8;83,75;1,333333;0,45;0,55;0,76;0,63
2/6/1997;2;0;0;16;12,84;8,6;93,25;0;0,50;0,52;0,80;0,59
3/6/1997;0,8;6,4;0,1;20,2;15,08;12,2;87;1,633333;0,43;0,57;0,76;0,64
4/6/1997;2,2;5;0;21;16,68;13,4;90,25;2,633333;0,40;0,48;0,78;0,51
5/6/1997;1,8;0,9;0;21,6;18,08;16;92,25;3,166667;0,34;0,50;0,73;0,53
